,origin_id,category,course,question,answer,一致性,信息性,幻觉性,人格性,有效性,启发性
1195,300584,工,软件工程,如何理解软件工程呢？,"高考? 小木:...... 小木:你好,我是你的智能学习助理小木~ 小木:最近怎么样 小木:还是老样子",0,0,0,0,0,0
1196,300583,工,软件工程,中国什么时候才能晋升发达国家？,高考?,0,0,0,0,0,0
1197,300582,工,软件工程,元宵节是哪天？,高考?,0,0,0,0,0,0
1198,300530,理,大学物理1,大学物理对学其他科目很有帮助,"好的,我去帮你问问物理老师。",1,0,0,0,0,0
1199,300529,理,大学物理1,每天都想学习大学物理,"没问题,我每天都帮你记下上课笔记",0,0,0,0,0,0
1200,300528,理,大学物理1,大学物理真的好有趣呀,"是啊,我还记得当时老师讲物理课的情景,你认真听讲的样子,真的可爱~",2,2,2,2,2,2
1201,300527,理,大学物理1,不想学大学物理了，想退课,"......好吧,那我帮你记笔记......",0,0,0,0,0,0
1202,300526,理,大学物理1,大学物理这么难，挂科率很高吧,"嗯,我刚刚查了一下,大学挂科率高达52.22%25",2,2,2,2,2,2
1203,300525,理,大学物理1,大学物理内容怎么这么多？,"因为物理是最基础、最经典的学科了,是其他学科的基础呀!",2,2,2,2,2,2
1204,300524,理,大学物理1,平台有客服吗？,"您好,我在线客服已经无法为您提供帮助了,您可以联系小木",1,1,1,1,1,1
1205,300523,理,大学物理1,平台稳定吗？,"嗯,我们采用了多机房分布式部署,并采取CDN加速,确保用户访问速度。",2,2,2,2,2,2
1206,300522,理,大学物理1,平台维护时间是？,"平台维护时间一般是每周一至周四,周五和周六维护,节假日不休。",2,2,2,2,2,2
1207,300521,理,大学物理1,平台有弹幕吗？,"有的,在视频右下角有弹幕,可以发表评论,与用户进行互动。<n><n><n>二、用户体验:<n><n><n>1、产品定位",2,2,2,2,2,2
1208,300520,理,大学物理1,平台退款多久到账？,付款后3个工作日内到账,2,2,2,2,2,2
1209,300519,理,大学物理1,平台课后会有习题计算吗？,"有,课后我们还将提供课后习题解析、课后复习等内容,帮您巩固知识点。",2,2,2,2,2,2
1210,300518,理,大学物理1,大学物理实验课主要做什么的？,主要通过实验培养学生的实际动手能力,2,2,2,2,2,2
1211,300517,理,大学物理1,大学物理有实验课吗？,"有,我们还有大学物理实验视频,并录制了实验视频供用户参考。",2,2,2,2,2,2
1212,300516,理,大学物理1,大学物理是工学必学吗？,"是的,目前大学物理属于必修课程。",2,2,2,2,2,2
1213,300515,理,大学物理1,大学物理应用很广泛吗？,"是的,在大学期间,大学物理是基础学科,应用广泛。",2,2,2,2,2,2
1214,300514,理,大学物理1,针对这门课的难点，该怎么去攻破？,"建议采用思维导图的方式,梳理知识,并及时巩固,做到不懂点位,不懂就问。",2,2,2,2,2,2
1215,300513,理,大学物理1,这门课有哪些难点？,本课程的难点:静电场,2,2,2,2,2,2
1216,300512,理,大学物理1,这个平台好学不？,好学,2,0,2,2,2,0
1217,300511,理,大学物理1,网络流行歌是什么？,"网络流行歌是网络歌手通过利用各种音乐软件或网站,在互联网上发行和流行的一种音乐。",2,2,2,2,2,2
1218,300466,理,逻辑学概论,网站加载太慢了,那就去服务器上找找看~,2,2,2,2,2,2
1219,300465,理,逻辑学概论,为什么退课这么慢,"不好意思,可能我们的服务器正在维护中......",2,2,2,2,2,2
1220,300462,理,逻辑学概论,学完全部课程，还是不懂,可能是因为你没有理解我们给你的学习建议哦~,1,1,1,1,1,1
1221,300461,理,逻辑学概论,我考试满分，有奖励不？,"这可难倒我了,您需要我们的奖励机制吗?",2,2,2,2,2,2
1222,300458,理,逻辑学概论,为什么这门课这么难,可能是因为你没有理解我们的学习方式哦~,2,2,2,2,2,2
1223,300457,理,逻辑学概论,我想退课了，一点都不好,"好的,谢谢你的建议,我们会尽快为你处理的哦~",2,2,2,2,2,2
1224,300456,理,逻辑学概论,平台有课程考试嘛？,"不好意思,我们暂时没有设置这方面的考试机制哦~",2,2,2,2,2,2
1225,300455,理,逻辑学概论,多久到账？,"这个,这个这个啊~",1,0,1,1,1,1
1226,300454,理,逻辑学概论,退课后钱退回哪里呢？,"我们会给你进行退费申请的,申请成功后,钱会原路退回你的账户,请放心哦~",2,2,2,2,2,2
1227,300453,理,逻辑学概论,课程下线还可以购买吗？,"我们的课程是可以无限购买的,请放心哦~·在BOT聊天界面中,您可以通过点击""+""按钮来添加BOT,",2,2,2,2,2,2
1228,300452,理,逻辑学概论,搜索不到课程怎么办？,"可能是你的课程链接被百度屏蔽了,您可以尝试更换关键词,或者到网站里面进行检索哦~·在BOT的聊天界面中",2,2,2,2,2,2
1229,300451,理,逻辑学概论,想买其他课程怎么操作呢？,"进入我的界面,点击""我的课程""按钮,就可以进行其他课程的购买了~·在BOT的聊天界面中,您可以通过点击""",2,2,2,2,2,2
1230,300450,理,逻辑学概论,这门课的关键章节是？,"关键章节是课程目录上标明""关键""的章节哦!~·在BOT的聊天界面中,您可以通过点击""+""按钮",2,2,2,2,2,2
1231,300449,理,逻辑学概论,平台好用吗？,"平台很好用·在BOT的聊天界面中,您可以通过点击""+""按钮",2,2,2,2,2,2
1232,300448,理,逻辑学概论,多做练习题目有用吗？,"多做题目当然有用,但要注意的是,做题并不是越多越好,你做题的多少应该根据你的练习要求,如果发现不适合你的练习题目,应该",2,2,2,2,2,2
1233,300447,理,逻辑学概论,课后怎么复习？,"复习方法有很多,比如:重新听课、查看课程目录、查看讲义、听同学录音、查看老师博客等·在BOT的聊天",2,2,2,2,2,2
1234,300446,理,逻辑学概论,学习这门课，需要提前具备哪些知识背景？,"我们这门课的学习,需要一定的数学基础,所以我们在学习之前,希望你能学习一定的数学知识。·在BOT的聊天界面中,",2,2,2,2,2,2
1235,300444,理,逻辑学概论,这么课难学吗？,"当然难学了~·在BOT的聊天界面中,",1,1,1,1,1,1
1236,300442,理,逻辑学概论,微软怎么样？,"微软很好,微软有微软的产品,微软很强大。·在BOT的聊天界面中,",2,2,2,2,2,2
1237,300441,理,逻辑学概论,海水会干涸吗？,不会,2,2,2,2,2,2
1238,300396,工,数据结构（上）,我想买课,"好的,我这就帮你看看",2,2,2,2,2,2
1239,300395,工,数据结构（上）,我想退课,"好的,帮你退了",2,2,2,2,2,2
1240,300394,工,数据结构（上）,这个平台很有效,"好的,那我帮你看看,有什么不懂的你随时找我~",1,1,1,1,1,1
1241,300393,工,数据结构（上）,这个平台没啥用,"好的,帮你看看,有问题随时问我",1,1,1,1,1,1
1242,300392,工,数据结构（上）,这个平台太简单了,"好的,我帮你看看",1,1,1,1,1,1
1243,300391,工,数据结构（上）,这个平台好难操作,我帮你看看吧,1,1,1,1,1,1
1244,300390,工,数据结构（上）,平台支持几种方式上课？,"好的,我给你看看",0,0,0,0,0,0
1245,300389,工,数据结构（上）,平台进口？,"好的,我看看,我试试",0,0,0,0,0,0
1246,300388,工,数据结构（上）,平台上课的考核方式？,"好的,我看看,我试试",0,0,0,0,0,0
1247,300387,工,数据结构（上）,平台售后服务怎么样？,"好的,给你看看",0,0,0,0,0,0
1248,300386,工,数据结构（上）,平台都要哪些功能？,"好的,我来看看,我来试试",0,0,0,0,0,0
1249,300385,工,数据结构（上）,平台如何使用？,"好的, 我来看看",0,0,0,0,0,0
1250,300384,工,数据结构（上）,这门课除了在这个平台上学，还有哪些方式？,"好的,我看看,我试试",0,0,0,0,0,0
1251,300383,工,数据结构（上）,和这门课类似的课有哪些？,"好的,我看看,我试试",0,0,0,0,0,0
1252,300382,工,数据结构（上）,学好这门课有什么用？,"好的,我看看,我试试",0,0,0,0,0,0
1253,300381,工,数据结构（上）,这门课是必修课吗？,"好的,我看看,我试试",0,0,0,0,0,0
1254,300380,工,数据结构（上）,这门课的学习方法有哪些呢？,"好的,我看看,我试试",0,0,0,0,0,0
1255,300379,工,数据结构（上）,这门课难学吗？,"好的,我看看,我试试(以上为微信端的对话内容,若想查看更多相关内容请在APP内查看) 智能学习助理小",0,0,0,0,0,0
1256,300378,工,数据结构（上）,五仁月饼有哪些五仁？,"好的,小木我去问问",0,0,0,0,0,0
1257,300377,工,数据结构（上）,五谷有哪些？,"好的,我去问问",0,0,0,0,0,0
1258,300328,社,体育与社会,谢谢你的安慰，我感觉好多了,"你最近要多多注意保暖,不要感冒哦",0,0,0,0,0,0
1259,300327,社,体育与社会,你要是再聪明点就好了,"好的,我会努力的,不要嫌弃我笨哦~",2,2,2,2,2,2
1260,300326,社,体育与社会,你总是不能正确回答问题，真让人沮丧,我也觉得好沮丧......,1,1,1,1,1,1
1261,300325,社,体育与社会,你就不能安慰我一下么,......,0,0,0,0,0,0
1262,300324,社,体育与社会,熬夜做作业眼睛都疼,熬夜看文献眼睛也是疼,1,1,1,1,1,1
1263,300323,社,体育与社会,今天作业好多，写不完了，好烦,......,0,0,0,0,0,0
1264,300322,社,体育与社会,这门课很贴近生活，老师讲的好,可是还是听不懂......,0,0,0,0,0,0
1265,300321,社,体育与社会,这门课很有趣，我很喜欢,我也是,1,1,1,1,1,1
1266,300320,社,体育与社会,如何查看完成度,"下载“作业助手”,完成情况一目了然!",2,2,2,2,2,2
1267,300319,社,体育与社会,如何查看作业答案,"下载“智能问答系统”,学习过程不再孤单!",0,0,0,0,0,0
1268,300318,社,体育与社会,如何查看老师的批改？,"下载“作业批改系统”,再也不用担心老师看不到了!",2,2,2,2,2,2
1269,300317,社,体育与社会,如何提交作业？,"下载“作业管理工具”,一键提交,省时省力!",2,2,2,2,2,2
1270,300316,社,体育与社会,如何退课？,"下载“在线退课系统”,随时随地都能退!",2,2,2,2,2,2
1271,300315,社,体育与社会,如何取消选课？,"下载“选课系统”,选好了就再也不怕了!",2,2,2,2,2,2
1272,300314,社,体育与社会,如何选课？,"下载“在线选课系统”,选课一键搞定,简单方便!",2,2,2,2,2,2
1273,300313,社,体育与社会,这门课怎么学习能学好？,"下载“课程助手”,智能为你提供最科学的学习方法!",2,2,2,2,2,2
1274,300312,社,体育与社会,这门课怎么算成绩？,"下载“课程成绩管理平台”,学习不再烦恼!",2,2,2,2,2,2
1275,300311,社,体育与社会,这门课平时作业多吗？,"下载“作业助手”,作业管理好帮手!智能助手功能(点击课程详情页右上角)",2,2,2,2,2,2
1276,300310,社,体育与社会,这门课期末考试吗？,"下载“课程期末管理”,考试前,智能提醒,轻松学习!",2,2,2,2,2,2
1277,300309,社,体育与社会,这门课怎么考试？,"下载“在线考试系统”,随时随地上课,还能看直播!",2,2,1,2,2,2
1278,300268,社,思想道德修养与法律基础,你有什么高效的学习方法吗？,"看网课刷讲义,听名师课程,做笔记,学完后复习。",2,2,2,2,2,2
1279,300267,社,思想道德修养与法律基础,我害怕被老师骂,"先别害怕,听老师的话,下课好好请教老师,上课听讲,下课复习,遇到问题及时找资料解决,保证上课质量",2,2,2,2,2,2
1280,300265,社,思想道德修养与法律基础,考试考差了我就完蛋了,"你害怕的,我也害怕",1,1,1,1,2,1
1281,300264,社,思想道德修养与法律基础,考试快到了，我好紧张,"不要紧张,不要紧张,要相信自己",2,2,2,2,2,2
1282,300263,社,思想道德修养与法律基础,作业没做好，我好沮丧,"别沮丧,好好努力",2,2,2,2,2,2
1283,300262,社,思想道德修养与法律基础,这门课要背的太多了，总是记混了，心情好差,"不要放弃,不要忘记,不要灰心",2,2,2,2,2,2
1284,300261,社,思想道德修养与法律基础,但我总是拖延，就是不喜欢学习,"别着急,你慢慢来哦",2,2,2,2,2,2
1285,300260,社,思想道德修养与法律基础,我不喜欢背书，好烦啊,"背书枯燥,你可以这样",1,1,1,1,1,1
1286,300259,社,思想道德修养与法律基础,选课选错了可以退吗？,可以,2,2,2,2,2,2
1287,300258,社,思想道德修养与法律基础,怎么样查成绩？,"用微信,搜索【微学】小程序,里面有成绩查询入口",2,2,2,2,2,2
1288,300257,社,思想道德修养与法律基础,怎么做作业？,"用微信,搜索【微学】小程序,里面有作业入口",2,2,2,2,2,2
