,category,course,query,answer
510,文,不朽的艺术：走进大师与经典,那在试试什么呢,"我们刚刚推出了AI系统,它可以通过AI智能语音为你解答问题,还可以为你作诗哦～"
511,文,不朽的艺术：走进大师与经典,那你来做个诗吧,给你七步的时间，即兴来一首！
512,文,不朽的艺术：走进大师与经典,可以,"小木:给你七步的时间,即兴来一首!"
513,文,不朽的艺术：走进大师与经典,不是小木自己要作诗吗?,学道文章百世师堂堂谁是读书时在家姊妹无多子线断朱颜只一枝
514,文,不朽的艺术：走进大师与经典,作诗,数声乔木与云齐理棹萧萧独自栖基址已随流水去础深犹带夕阳低
515,文,不朽的艺术：走进大师与经典,真的厉害,嗯.
516,文,不朽的艺术：走进大师与经典,艺术的经典,"艺术的经典 出现在视频的0分20秒左右，上下文是：
但我们现在主要课程谈的经典
是 艺术的经典 
不过所有的经典
艺术的经典(Classic art)；
了解更多：<a href=""https://baike.baidu.com/item/%E8%89%BA%E6%9C%AF%E7%BB%8F%E5%85%B8"" target=""_blank"">艺术经典艺术经典作品 在歌曲、舞曲方面，如欧美的一些经典歌曲（也被称为金曲），如麦当娜当年那一曲《阿根廷，别为我哭泣！》，至今为世人广为传唱；迈克尔杰克逊的一些老歌；还有一些美国乡村歌曲等等。中国古代的一些乐曲也堪称经典，如《高山...
概念延伸：有关艺术的经典的论文。"
517,文,不朽的艺术：走进大师与经典,国内有没有艺术经典,这个问题老师还没有教我～不然你再试试别的？
518,文,不朽的艺术：走进大师与经典,有哪些呢,这个问题老师还没有教我～不然你再试试别的？
519,文,不朽的艺术：走进大师与经典,艺术是表现,
520,文,不朽的艺术：走进大师与经典,史前艺术有哪些,这个问题老师还没有教我～不然你再试试别的？
521,文,不朽的艺术：走进大师与经典,岩刻,这个我也不是很清楚
522,文,不朽的艺术：走进大师与经典,基督教绘画,
523,文,不朽的艺术：走进大师与经典,生殖崇拜,嘿，别跑神啦，多问我些与学习有关的问题吧~
524,文,不朽的艺术：走进大师与经典,史前艺术的美学特征有哪些,"史前艺术的美学特征是指史前艺术的美学内涵、美学意蕴和美学特质,是史前艺术美的核心内容。史"
525,文,不朽的艺术：走进大师与经典,部落艺术是什么,这个问题老师还没有教我～不然你再试试别的？
526,文,不朽的艺术：走进大师与经典,审美整形手术,"审美整形手术 出现在视频的7分25秒左右，上下文是：
叫整形手术
或者叫 审美整形手术 
 审美整形手术 
审美整形手术(Aesthetic plastic surgery)；
了解更多：<a href=""https://baike.baidu.com/item/%E6%95%B4%E5%BD%A2%E6%89%8B%E6%9C%AF"" target=""_blank"">整形手术整形手术是医疗美容外科手术的别称。
概念延伸：研究审美整形手术的学者。"
527,文,不朽的艺术：走进大师与经典,乌尔地金字塔,"乌尔地金字塔 出现在视频的4分53秒左右，上下文是：
苏美尔文明时期的一个建筑
这个建筑被称为 乌尔地金字塔 
我们看到的其实只是它的两个层次
乌尔地金字塔(The Pyramid of Urdi)；
了解更多：<a href=""https://baike.baidu.com/item/%E4%B9%8C%E5%B0%94%E5%9F%8E"" target=""_blank"">乌尔城乌尔城（City of Ur），又称吾珥。它位于今天伊拉克的济加尔省，首都巴格达东南144度305公里的纳西里耶(Nassriya)附近，遗址在纳西里耶西南240度18公里处，地理坐标为30°57'45.91''北，46°06'11.40''东，地理海拔20米，是幼发拉底河的南部地区。它拥有7500...
概念延伸：研究乌尔地金字塔的学者。"
528,文,不朽的艺术：走进大师与经典,这个金字塔和埃及的比较有什么不一样,这个问题老师还没有教我～不然你再试试别的？
529,文,不朽的艺术：走进大师与经典,这么课程总时长多久,这个问题老师还没有教我～不然你再试试别的？
530,文,不朽的艺术：走进大师与经典,学习这么课能获得怎么样的提升,这个问题老师还没有教我～不然你再试试别的？
531,文,不朽的艺术：走进大师与经典,那对于这么课程小木知道什么,这个问题老师还没有教我～不然你再试试别的？
532,文,不朽的艺术：走进大师与经典,那你怎么更好的服务学生呢,你是从那知道学生这个身份的？
533,文,不朽的艺术：走进大师与经典,我们都是学生啊,我已经不是学生啊？
534,文,不朽的艺术：走进大师与经典,怎么在学习的课程中请教你问题呢,您可以将具体有异常的课程的名称以及具体有异常的章节视频名称，以及此问题的截图发送到我司邮箱号：support@xuetangx.com或者也可以直接联系我们客服电话，我们帮助您核实处理。
535,文,不朽的艺术：走进大师与经典,太多你都不知道,你觉得俺可能不知道咩
536,文,不朽的艺术：走进大师与经典,是的，你不知道,怎么个意思。
537,文,不朽的艺术：走进大师与经典,那就不提问了，再见。,再见哦！
538,文,不朽的艺术：走进大师与经典,什么是不朽的艺术,"不朽的艺术,指艺术创作在历史上曾经或正在发挥巨大影响,能够永载史册的艺术作品。"
539,文,不朽的艺术：走进大师与经典,艺术家,"艺术家(The artist)；
了解更多：<a href=""https://baike.baidu.com/item/%E8%89%BA%E6%9C%AF%E5%AE%B6%28%E8%89%BA%E6%9C%AF%E5%B7%A5%E4%BD%9C%E8%80%85%29"" target=""_blank"">艺术家(艺术工作者)艺术家（Artist）是指具有较高的审美能力和娴熟的创造技巧并从事艺术创作而有一定成就的艺术工作者。在早期受贵族赏识如一些琴师画工成长为钢琴家画家，在平民的上层工商业资产阶级崛起后受其扶持演员歌手亦登上艺术的殿堂并逐渐取代旧时艺术形式成为最具...
概念延伸：研究艺术家的学者。"
540,文,不朽的艺术：走进大师与经典,大师与经典,"大师与经典(Masters and Classics)；
了解更多：<a href=""https://baike.baidu.com/item/%E5%A4%A7%E5%B8%88%E4%B8%8E%E7%BB%8F%E5%85%B8"" target=""_blank"">大师与经典《大师与经典》是2014年安徽文艺出版社出版的图书，作者是阎晶明。
概念延伸：研究大师与经典的学者。"
541,文,不朽的艺术：走进大师与经典,你感觉中国怎么样,"小木感觉,中国发展得还不错呀。"
542,文,不朽的艺术：走进大师与经典,仁义之道,仁义之道(The Ways of Morality); 了解更多:仁义之道仁义之道是孟子提出的政治伦理思想。仁义即人与人
543,文,不朽的艺术：走进大师与经典,什么是历史,过去发生的事件; 了解更多:历史与过去的关系
544,文,不朽的艺术：走进大师与经典,什么是网络讨论,课程中提出问题与意见;
545,文,不朽的艺术：走进大师与经典,吉林艺术学院,"吉林艺术学院是东北地区唯一一所综合性高等艺术院校。学院前身萌发于1946年的东北大学鲁迅文艺学院音乐系，1958年组建吉林艺术专科学校，此后，学院先后合并了吉林省文化干部学校、吉林省艺术学校、吉林省歌舞剧院附设的音乐舞蹈学校、吉林市艺术学校、长春电影制片厂附属长春电影学院等五所各具特色的艺术院校，初步形成了艺术学科完备的综合性办学格局。1978年升格为本科院校，1993年成为硕士学位授予单位，1995年成为吉林省首批拥有省重点学科的院校。根据2017年6月学校官网显示，学校拥有表演、造型、综合、城市艺术四个校区，下辖13个教学单位，开办42个本科专业；有教职员工659人，其中专任教师481人；拥有全日制在校生8178人，其中硕士研究生830人，本科生7295人，专科生53人。
 
截至2018年12月，吉林艺术学院为社会艺术水平考级机构。
概念延伸：研究吉林艺术学院的学者。"
546,文,不朽的艺术：走进大师与经典,银川当代美术馆,"银川当代美术馆，座落于黄河西岸，位于宁夏回族自治区银川市华夏河图银川艺术小镇内。于2015年8月8日开馆，占地约35亩，建筑面积达15000平米，总投资约人民币2.24亿元（不包括馆藏投资）。是中国西北最大的单体当代美术馆。
 
作为非营利性公共美术馆，银川当代美术馆正努力打造成为向公众开放的一个多元的当代文化展示窗口和全球化视野下的学习平台，在为城市文化景观带来改变，与世界艺术交流提供窗口的同时，促其成为一个承载文化交往的场所，一个激发创造与想象的源泉，一个具备包容性与交融性的学堂。
概念延伸：有关银川当代美术馆的论文。"
547,文,不朽的艺术：走进大师与经典,艺术品格,"艺术品格，是属于艺术评论、美学的范畴，指文学艺术作品的质量、品位。与艺术风格有区别，艺术风格是从特色、特点、流派角度而言的，艺术品格是评定水平、水准、质量高低优劣而言的。
概念延伸：研究艺术品格的学者。"
548,文,不朽的艺术：走进大师与经典,你是哪里人呀,我是杭州人@杭州。
549,文,不朽的艺术：走进大师与经典,真的呀,当然真的
550,文,不朽的艺术：走进大师与经典,我是金华的,我也是金华人
551,文,不朽的艺术：走进大师与经典,金华火腿吃过吗,"金华火腿,金华火腿,金华火腿......"
552,文,不朽的艺术：走进大师与经典,什么是韩国,"韩国(korea)；大韩民国（韩语：대한민국，英语：Republic of Korea，South Korea），简称“韩国”。韩国位于东亚朝鲜半岛南部，总面积约10万平方公里（占朝鲜半岛面积的45%），主体民族为韩民族，通用韩语，总人口约5164万。
 
首都为首尔。韩国三面环海，西濒临黄海，东南是朝鲜海峡，东边是日本海，北面隔着三八线非军事区与朝鲜相邻。1910年朝鲜半岛沦为日本殖民地，1945年8月15日光复取得独立。1948年8月和9月，依北纬38度线，朝鲜半岛南北先后成立大韩民国和朝鲜民主主义人民共和国。1950年爆发朝鲜战争，1953年7月27日依朝鲜停战协定，朝韩双方停战。20世纪60年代以来，韩国政府实行了“出口主导型”开发经济战略，创造了被称为“汉江奇迹”的经济高速增长期，并跻身“亚洲四小龙”之一。韩国是一个发达的资本主义国家，是APEC、世界贸易组织和东亚峰会的创始成员国，也是经合组织、二十国集团和联合国等重要国际组织成员
 
。1997年亚洲金融危机后，韩国经济进入中速增长期。产业以制造业和服务业为主，半导体、电子、汽车、造船、钢铁、化工、机械、纺织、化妆品等产业产量均进入世界前10名。大企业集团在韩国经济中占有十分重要的地位，主要的大企业集团有三星、现代集团、SK集团、LG、浦项制铁、韩华集团等。2020年3月3日，韩国总统文在寅表示，随着大邱和附近的庆尚北道新冠病毒危机达到顶峰，韩国宣布对新冠病毒“作战”，政府所有机构进入24小时全面戒备状态
 
。
概念延伸：有关韩国的论文。"
